datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-10 09:45:00,5235.509765625,5239.66015625,5235.509765625,5238.419921875,31112766,0.0,0.0
2024-05-10 09:50:00,5238.39013671875,5238.740234375,5235.47998046875,5236.7099609375,26090879,0.0,0.0
2024-05-10 09:55:00,5236.81982421875,5238.77001953125,5236.43017578125,5237.509765625,23138872,0.0,0.0
2024-05-10 10:00:00,5237.43017578125,5237.43017578125,5227.8701171875,5230.2099609375,29616743,0.0,0.0
2024-05-10 10:05:00,5230.2998046875,5233.02001953125,5230.16015625,5230.89013671875,24293540,0.0,0.0
2024-05-10 10:10:00,5231.02001953125,5231.02001953125,5226.259765625,5227.72998046875,27014314,0.0,0.0
2024-05-10 10:15:00,5227.7900390625,5229.169921875,5224.5,5224.740234375,23437180,0.0,0.0
2024-05-10 10:20:00,5224.83984375,5226.18017578125,5222.39013671875,5225.919921875,23361204,0.0,0.0
2024-05-10 10:25:00,5225.85009765625,5226.009765625,5219.6201171875,5220.509765625,25502683,0.0,0.0
2024-05-10 10:30:00,5220.490234375,5221.06005859375,5218.080078125,5220.240234375,25223856,0.0,0.0
2024-05-10 10:35:00,5220.22021484375,5222.9501953125,5217.89013671875,5222.89013671875,23171399,0.0,0.0
2024-05-10 10:40:00,5222.919921875,5226.31982421875,5222.7001953125,5224.31005859375,20126186,0.0,0.0
2024-05-10 10:45:00,5224.35986328125,5224.35986328125,5221.240234375,5222.68994140625,19443168,0.0,0.0
2024-05-10 10:50:00,5222.58984375,5223.7099609375,5213.830078125,5214.080078125,21591904,0.0,0.0
2024-05-10 10:55:00,5213.8701171875,5218.16015625,5213.2900390625,5217.60986328125,20137252,0.0,0.0
2024-05-10 11:00:00,5217.669921875,5219.02978515625,5216.43994140625,5217.2001953125,20525722,0.0,0.0
2024-05-10 11:05:00,5217.27978515625,5219.27978515625,5214.6201171875,5215.85009765625,17894742,0.0,0.0
2024-05-10 11:10:00,5215.7900390625,5217.91015625,5214.91015625,5216.81982421875,15995187,0.0,0.0
2024-05-10 11:15:00,5216.77978515625,5218.06005859375,5215.25,5215.72021484375,17134798,0.0,0.0
2024-05-10 11:20:00,5215.68994140625,5217.6201171875,5215.16015625,5216.18994140625,17819024,0.0,0.0
2024-05-10 11:25:00,5216.18017578125,5218.669921875,5215.89013671875,5218.22021484375,15299490,0.0,0.0
2024-05-10 11:30:00,5218.259765625,5219.02978515625,5216.240234375,5217.14990234375,16992985,0.0,0.0
2024-05-10 11:35:00,5217.259765625,5217.77001953125,5212.669921875,5214.5498046875,16747259,0.0,0.0
2024-05-10 11:40:00,5214.56982421875,5214.9501953125,5209.68017578125,5210.93994140625,16326591,0.0,0.0
2024-05-10 11:45:00,5210.9599609375,5214.06005859375,5209.7001953125,5213.89990234375,14754126,0.0,0.0
2024-05-10 11:50:00,5213.97021484375,5215.93017578125,5213.64990234375,5214.35986328125,14091317,0.0,0.0
2024-05-10 11:55:00,5214.35986328125,5217.39990234375,5214.35986328125,5216.72021484375,14494239,0.0,0.0
2024-05-10 12:00:00,5216.68994140625,5216.68994140625,5212.8798828125,5212.8798828125,15153849,0.0,0.0
2024-05-10 12:05:00,5212.8798828125,5215.9501953125,5211.85986328125,5215.7998046875,13925428,0.0,0.0
2024-05-10 12:10:00,5215.7900390625,5217.1298828125,5215.10986328125,5217.0400390625,12324893,0.0,0.0
2024-05-10 12:15:00,5217.0498046875,5218.0498046875,5216.4501953125,5216.4501953125,13420327,0.0,0.0
2024-05-10 12:20:00,5216.47998046875,5218.080078125,5215.56005859375,5217.93994140625,12612746,0.0,0.0
2024-05-10 12:25:00,5218.009765625,5218.4501953125,5215.64990234375,5216.35986328125,13488248,0.0,0.0
2024-05-10 12:30:00,5216.31982421875,5217.580078125,5216.0,5216.64013671875,12916153,0.0,0.0
2024-05-10 12:35:00,5216.52978515625,5217.2900390625,5214.47998046875,5215.22998046875,12339716,0.0,0.0
2024-05-10 12:40:00,5215.2001953125,5216.47998046875,5215.2001953125,5215.8701171875,9859105,0.0,0.0
2024-05-10 12:45:00,5215.83984375,5220.330078125,5215.81005859375,5220.16015625,13394554,0.0,0.0
2024-05-10 12:50:00,5220.22998046875,5220.27001953125,5218.33984375,5219.52978515625,10119574,0.0,0.0
2024-05-10 12:55:00,5219.52978515625,5220.7900390625,5218.41015625,5218.47021484375,11022391,0.0,0.0
2024-05-10 13:00:00,5218.490234375,5218.9599609375,5216.3701171875,5217.0400390625,12126501,0.0,0.0
2024-05-10 13:05:00,5217.06005859375,5217.43017578125,5214.47021484375,5214.56005859375,14823561,0.0,0.0
2024-05-10 13:10:00,5214.56005859375,5215.5400390625,5213.83984375,5214.9501953125,10669546,0.0,0.0
2024-05-10 13:15:00,5214.97021484375,5216.2001953125,5214.759765625,5215.64990234375,10488921,0.0,0.0
2024-05-10 13:20:00,5215.7099609375,5216.0,5214.080078125,5214.56982421875,12400753,0.0,0.0
2024-05-10 13:25:00,5214.56005859375,5215.1201171875,5213.4599609375,5214.10986328125,12010863,0.0,0.0
2024-05-10 13:30:00,5214.1201171875,5215.6201171875,5214.1201171875,5215.25,11529388,0.0,0.0
2024-05-10 13:35:00,5215.2099609375,5216.52001953125,5214.85986328125,5215.669921875,11892971,0.0,0.0
2024-05-10 13:40:00,5215.72021484375,5215.990234375,5214.080078125,5214.22998046875,11871299,0.0,0.0
2024-05-10 13:45:00,5214.27978515625,5214.89990234375,5212.06982421875,5214.85009765625,13536649,0.0,0.0
2024-05-10 13:50:00,5214.8701171875,5218.2099609375,5214.8701171875,5218.08984375,17015876,0.0,0.0
2024-05-10 13:55:00,5218.14013671875,5220.97021484375,5217.580078125,5220.490234375,15229769,0.0,0.0
2024-05-10 14:00:00,5220.5400390625,5220.64013671875,5217.47998046875,5218.2001953125,15080000,0.0,0.0
2024-05-10 14:05:00,5218.16015625,5221.06005859375,5217.85009765625,5221.06005859375,14515000,0.0,0.0
2024-05-10 14:10:00,5221.06982421875,5221.830078125,5220.14990234375,5220.669921875,13180000,0.0,0.0
2024-05-10 14:15:00,5220.68017578125,5222.240234375,5220.4599609375,5221.60009765625,11966000,0.0,0.0
2024-05-10 14:20:00,5221.580078125,5221.60986328125,5219.759765625,5219.990234375,11732000,0.0,0.0
2024-05-10 14:25:00,5220.009765625,5220.009765625,5218.60009765625,5219.68017578125,15199000,0.0,0.0
2024-05-10 14:30:00,5219.68017578125,5219.68017578125,5215.93017578125,5216.81005859375,13485000,0.0,0.0
2024-05-10 14:35:00,5216.77978515625,5216.83984375,5214.7099609375,5216.47021484375,12427000,0.0,0.0
2024-05-10 14:40:00,5216.52978515625,5219.06005859375,5216.47021484375,5218.83984375,12651000,0.0,0.0
2024-05-10 14:45:00,5218.919921875,5219.91015625,5218.169921875,5219.52001953125,11349000,0.0,0.0
2024-05-10 14:50:00,5219.490234375,5221.9501953125,5219.490234375,5220.2900390625,12856000,0.0,0.0
2024-05-10 14:55:00,5220.2001953125,5222.10009765625,5219.85986328125,5222.06982421875,13834000,0.0,0.0
2024-05-10 15:00:00,5222.0498046875,5222.22998046875,5219.5,5221.990234375,14648000,0.0,0.0
2024-05-10 15:05:00,5222.0,5222.240234375,5220.60986328125,5221.259765625,14005000,0.0,0.0
2024-05-10 15:10:00,5221.18994140625,5222.22998046875,5220.64013671875,5221.22998046875,14630000,0.0,0.0
2024-05-10 15:15:00,5221.25,5223.6298828125,5220.89990234375,5223.39990234375,16145000,0.0,0.0
2024-05-10 15:20:00,5223.39990234375,5224.02001953125,5222.06982421875,5223.66015625,17938000,0.0,0.0
2024-05-10 15:25:00,5223.7001953125,5224.1298828125,5222.669921875,5223.02978515625,18101000,0.0,0.0
2024-05-10 15:30:00,5223.1298828125,5223.97021484375,5221.1201171875,5223.31005859375,20660000,0.0,0.0
2024-05-10 15:35:00,5223.31005859375,5224.64990234375,5222.169921875,5224.10009765625,22038000,0.0,0.0
2024-05-10 15:40:00,5224.08984375,5224.4599609375,5221.97021484375,5221.97021484375,25402000,0.0,0.0
2024-05-10 15:45:00,5221.93017578125,5222.56005859375,5220.75,5220.75,34739000,0.0,0.0
2024-05-10 15:50:00,5220.7099609375,5226.22021484375,5220.7099609375,5225.9501953125,62105000,0.0,0.0
2024-05-10 15:55:00,5226.009765625,5226.1201171875,5222.0400390625,5222.0400390625,139287000,0.0,0.0
2024-05-13 09:30:00,5236.1201171875,5237.259765625,5231.06982421875,5231.06982421875,0,0.0,0.0
2024-05-13 09:35:00,5231.1201171875,5233.9501953125,5228.14013671875,5228.14013671875,34637027,0.0,0.0
2024-05-13 09:40:00,5228.2099609375,5228.85986328125,5225.27001953125,5227.2998046875,29013797,0.0,0.0
2024-05-13 09:45:00,5227.330078125,5227.4501953125,5224.22021484375,5225.509765625,30324592,0.0,0.0
2024-05-13 09:50:00,5225.580078125,5228.52001953125,5225.240234375,5228.33984375,30358728,0.0,0.0
2024-05-13 09:55:00,5228.35009765625,5231.27001953125,5226.52978515625,5230.259765625,30350589,0.0,0.0
2024-05-13 10:00:00,5230.3701171875,5230.43994140625,5228.419921875,5230.43994140625,28759706,0.0,0.0
2024-05-13 10:05:00,5230.52001953125,5230.68017578125,5228.47998046875,5229.68994140625,24379787,0.0,0.0
2024-05-13 10:10:00,5229.68017578125,5229.75,5227.43017578125,5228.56982421875,22695903,0.0,0.0
2024-05-13 10:15:00,5228.60009765625,5230.08984375,5228.259765625,5228.83984375,21945216,0.0,0.0
2024-05-13 10:20:00,5228.91015625,5230.39013671875,5228.08984375,5230.259765625,20503048,0.0,0.0
2024-05-13 10:25:00,5230.259765625,5231.2900390625,5229.419921875,5229.7900390625,20083412,0.0,0.0
2024-05-13 10:30:00,5229.7900390625,5229.7900390625,5225.009765625,5226.22998046875,22341327,0.0,0.0
2024-05-13 10:35:00,5226.259765625,5227.759765625,5225.60009765625,5227.08984375,19930905,0.0,0.0
2024-05-13 10:40:00,5227.08984375,5227.52978515625,5225.4599609375,5226.2001953125,19191869,0.0,0.0
2024-05-13 10:45:00,5226.27978515625,5227.64990234375,5225.14990234375,5227.39990234375,18752821,0.0,0.0
2024-05-13 10:50:00,5227.35986328125,5227.3701171875,5225.419921875,5226.02001953125,17677307,0.0,0.0
2024-05-13 10:55:00,5226.02978515625,5226.669921875,5224.5400390625,5225.6201171875,19648750,0.0,0.0
2024-05-13 11:00:00,5225.509765625,5226.18017578125,5222.81005859375,5224.0498046875,18904966,0.0,0.0
2024-05-13 11:05:00,5224.0400390625,5225.06005859375,5223.4599609375,5224.58984375,17892486,0.0,0.0
2024-05-13 11:10:00,5224.6298828125,5226.89013671875,5224.580078125,5226.60009765625,16634631,0.0,0.0
2024-05-13 11:15:00,5226.5498046875,5227.85009765625,5225.77978515625,5226.35009765625,16700220,0.0,0.0
2024-05-13 11:20:00,5226.2900390625,5226.41015625,5224.0400390625,5225.759765625,15613045,0.0,0.0
2024-05-13 11:25:00,5225.81005859375,5225.81005859375,5221.7099609375,5222.25,15551094,0.0,0.0
2024-05-13 11:30:00,5222.27978515625,5223.06982421875,5217.89990234375,5222.25,19557141,0.0,0.0
2024-05-13 11:35:00,5222.2900390625,5222.2900390625,5220.7900390625,5221.56005859375,14770979,0.0,0.0
2024-05-13 11:40:00,5221.52978515625,5221.9599609375,5220.7099609375,5221.259765625,17498880,0.0,0.0
2024-05-13 11:45:00,5221.22021484375,5222.240234375,5220.759765625,5221.68994140625,15705013,0.0,0.0
2024-05-13 11:50:00,5221.7099609375,5224.009765625,5221.64990234375,5224.009765625,16850625,0.0,0.0
2024-05-13 11:55:00,5224.06005859375,5224.16015625,5223.08984375,5223.4599609375,15388997,0.0,0.0
2024-05-13 12:00:00,5223.4501953125,5225.0400390625,5223.259765625,5224.91015625,13269674,0.0,0.0
2024-05-13 12:05:00,5224.91015625,5226.5,5224.68994140625,5226.31005859375,15221518,0.0,0.0
2024-05-13 12:10:00,5226.27001953125,5226.5498046875,5224.72021484375,5224.72998046875,13453761,0.0,0.0
2024-05-13 12:15:00,5224.72021484375,5225.60009765625,5224.06982421875,5225.2900390625,13896547,0.0,0.0
2024-05-13 12:20:00,5225.33984375,5226.1201171875,5224.830078125,5225.68017578125,12935421,0.0,0.0
2024-05-13 12:25:00,5225.740234375,5226.1201171875,5225.31005859375,5225.8798828125,12651767,0.0,0.0
2024-05-13 12:30:00,5225.8798828125,5226.68017578125,5225.6201171875,5226.080078125,14854086,0.0,0.0
2024-05-13 12:35:00,5226.06005859375,5226.60986328125,5225.1201171875,5225.56005859375,14742054,0.0,0.0
2024-05-13 12:40:00,5225.56005859375,5225.85986328125,5224.0498046875,5224.669921875,13550251,0.0,0.0
2024-05-13 12:45:00,5224.7001953125,5225.31005859375,5224.10009765625,5225.080078125,12112968,0.0,0.0
2024-05-13 12:50:00,5225.08984375,5225.41015625,5223.9501953125,5223.9501953125,11209095,0.0,0.0
2024-05-13 12:55:00,5224.009765625,5224.68994140625,5223.6298828125,5223.8798828125,12535894,0.0,0.0
2024-05-13 13:00:00,5223.6201171875,5223.6201171875,5219.6201171875,5219.6201171875,14580193,0.0,0.0
2024-05-13 13:05:00,5219.43994140625,5219.759765625,5214.10986328125,5214.669921875,16662385,0.0,0.0
2024-05-13 13:10:00,5214.6201171875,5217.419921875,5211.16015625,5217.259765625,15652902,0.0,0.0
2024-05-13 13:15:00,5217.27001953125,5220.75,5216.39990234375,5220.39990234375,15096284,0.0,0.0
2024-05-13 13:20:00,5220.3701171875,5221.9501953125,5220.0,5220.39013671875,13129131,0.0,0.0
2024-05-13 13:25:00,5220.41015625,5221.77978515625,5219.7099609375,5221.4599609375,12839212,0.0,0.0
2024-05-13 13:30:00,5221.490234375,5222.02978515625,5219.81982421875,5219.93017578125,19928510,0.0,0.0
2024-05-13 13:35:00,5220.0400390625,5220.1201171875,5218.4599609375,5218.5,13338553,0.0,0.0
2024-05-13 13:40:00,5218.58984375,5219.10009765625,5217.669921875,5218.31005859375,14128611,0.0,0.0
2024-05-13 13:45:00,5218.419921875,5219.33984375,5217.35986328125,5218.2900390625,13866717,0.0,0.0
2024-05-13 13:50:00,5218.25,5218.89013671875,5217.43994140625,5218.77978515625,12447751,0.0,0.0
2024-05-13 13:55:00,5218.77978515625,5220.27001953125,5218.2998046875,5219.89990234375,11739000,0.0,0.0
2024-05-13 14:00:00,5219.89013671875,5219.93017578125,5216.64013671875,5217.56005859375,13708000,0.0,0.0
2024-05-13 14:05:00,5217.58984375,5218.83984375,5217.47998046875,5218.72998046875,13022000,0.0,0.0
2024-05-13 14:10:00,5218.72021484375,5220.0,5218.330078125,5219.3798828125,12427000,0.0,0.0
2024-05-13 14:15:00,5219.25,5220.31005859375,5218.64990234375,5220.14013671875,13779000,0.0,0.0
2024-05-13 14:20:00,5220.18994140625,5220.97021484375,5219.7998046875,5220.47998046875,12658000,0.0,0.0
2024-05-13 14:25:00,5220.43017578125,5221.240234375,5220.02978515625,5220.97998046875,12266000,0.0,0.0
2024-05-13 14:30:00,5220.919921875,5221.669921875,5219.669921875,5221.64990234375,12591000,0.0,0.0
2024-05-13 14:35:00,5221.6298828125,5222.43017578125,5221.4599609375,5222.14990234375,11716000,0.0,0.0
2024-05-13 14:40:00,5222.10986328125,5222.22998046875,5221.43017578125,5222.18017578125,13185000,0.0,0.0
2024-05-13 14:45:00,5222.16015625,5222.7099609375,5220.47021484375,5220.5400390625,13540000,0.0,0.0
2024-05-13 14:50:00,5220.5498046875,5221.14013671875,5219.9599609375,5220.240234375,14829000,0.0,0.0
2024-05-13 14:55:00,5220.2099609375,5221.8701171875,5219.89990234375,5221.8701171875,14792000,0.0,0.0
2024-05-13 15:00:00,5221.8701171875,5223.0400390625,5221.39013671875,5222.56982421875,15226000,0.0,0.0
2024-05-13 15:05:00,5222.580078125,5222.68994140625,5221.1298828125,5221.3798828125,14600000,0.0,0.0
2024-05-13 15:10:00,5221.3798828125,5222.759765625,5220.580078125,5222.4501953125,16516000,0.0,0.0
2024-05-13 15:15:00,5222.41015625,5224.080078125,5222.330078125,5223.85986328125,16497000,0.0,0.0
2024-05-13 15:20:00,5223.89990234375,5224.39013671875,5220.31982421875,5220.330078125,17744000,0.0,0.0
2024-05-13 15:25:00,5220.31982421875,5221.5,5218.43017578125,5221.0400390625,18073000,0.0,0.0
2024-05-13 15:30:00,5221.0400390625,5222.3701171875,5220.580078125,5222.259765625,22081000,0.0,0.0
2024-05-13 15:35:00,5222.25,5223.72998046875,5221.81005859375,5222.72021484375,22148000,0.0,0.0
2024-05-13 15:40:00,5222.68994140625,5223.22021484375,5221.7099609375,5222.8701171875,26249000,0.0,0.0
2024-05-13 15:45:00,5222.7900390625,5222.7900390625,5219.7998046875,5220.16015625,35275000,0.0,0.0
2024-05-13 15:50:00,5220.16015625,5222.919921875,5219.9599609375,5221.3701171875,63094000,0.0,0.0
2024-05-13 15:55:00,5221.419921875,5222.60009765625,5219.31005859375,5221.740234375,146164000,0.0,0.0
2024-05-14 09:30:00,5221.10009765625,5225.419921875,5220.080078125,5223.27001953125,0,0.0,0.0
2024-05-14 09:35:00,5223.419921875,5224.93994140625,5221.009765625,5224.2998046875,30487907,0.0,0.0
2024-05-14 09:40:00,5224.47021484375,5228.14990234375,5223.22021484375,5227.14990234375,26421932,0.0,0.0
2024-05-14 09:45:00,5227.1201171875,5228.5,5226.31005859375,5226.75,25137111,0.0,0.0
2024-05-14 09:50:00,5226.7900390625,5228.240234375,5225.990234375,5227.41015625,23870098,0.0,0.0
2024-05-14 09:55:00,5227.4501953125,5227.52001953125,5223.6298828125,5223.740234375,24064855,0.0,0.0
2024-05-14 10:00:00,5224.18994140625,5227.85986328125,5224.18994140625,5226.31982421875,24187571,0.0,0.0
2024-05-14 10:05:00,5226.33984375,5230.14990234375,5225.1201171875,5230.14990234375,23254491,0.0,0.0
2024-05-14 10:10:00,5230.2001953125,5231.009765625,5227.68017578125,5228.02978515625,22293495,0.0,0.0
2024-05-14 10:15:00,5228.02001953125,5229.2099609375,5222.5400390625,5223.43017578125,22923766,0.0,0.0
2024-05-14 10:20:00,5223.39990234375,5232.3798828125,5223.39990234375,5232.3798828125,24068448,0.0,0.0
2024-05-14 10:25:00,5232.52978515625,5236.0400390625,5232.5,5234.5,22834402,0.0,0.0
2024-05-14 10:30:00,5234.43994140625,5234.97998046875,5231.85009765625,5232.5400390625,18688977,0.0,0.0
2024-05-14 10:35:00,5232.5400390625,5232.64013671875,5219.52978515625,5223.27001953125,23718971,0.0,0.0
2024-05-14 10:40:00,5223.240234375,5223.509765625,5219.509765625,5223.2998046875,19199677,0.0,0.0
2024-05-14 10:45:00,5223.35009765625,5224.669921875,5221.35009765625,5223.759765625,19832259,0.0,0.0
2024-05-14 10:50:00,5223.68994140625,5226.1201171875,5223.10009765625,5224.02978515625,19289658,0.0,0.0
2024-05-14 10:55:00,5224.10009765625,5229.47021484375,5223.9501953125,5229.47021484375,21226229,0.0,0.0
2024-05-14 11:00:00,5229.52001953125,5231.02978515625,5227.669921875,5228.52001953125,16459572,0.0,0.0
2024-05-14 11:05:00,5228.6201171875,5230.27001953125,5227.9599609375,5230.0400390625,17697311,0.0,0.0
2024-05-14 11:10:00,5230.0400390625,5230.580078125,5229.5,5230.39990234375,17313648,0.0,0.0
2024-05-14 11:15:00,5230.330078125,5233.41015625,5229.3701171875,5229.43994140625,18980821,0.0,0.0
2024-05-14 11:20:00,5229.43017578125,5229.990234375,5228.31005859375,5229.27001953125,15991247,0.0,0.0
2024-05-14 11:25:00,5229.169921875,5231.31982421875,5228.43017578125,5231.25,16229561,0.0,0.0
2024-05-14 11:30:00,5231.27001953125,5231.27001953125,5226.43994140625,5226.490234375,16819476,0.0,0.0
2024-05-14 11:35:00,5226.43994140625,5226.72021484375,5224.35986328125,5224.93994140625,17763063,0.0,0.0
2024-05-14 11:40:00,5224.9501953125,5226.7998046875,5223.6201171875,5224.2001953125,15441397,0.0,0.0
2024-05-14 11:45:00,5224.18017578125,5224.77001953125,5222.2099609375,5224.39990234375,15354546,0.0,0.0
2024-05-14 11:50:00,5224.33984375,5225.81982421875,5224.080078125,5224.81982421875,16529753,0.0,0.0
2024-05-14 11:55:00,5224.7998046875,5225.0,5222.85009765625,5223.0498046875,14049135,0.0,0.0
2024-05-14 12:00:00,5223.06005859375,5223.60009765625,5221.72998046875,5222.2998046875,16753374,0.0,0.0
2024-05-14 12:05:00,5222.41015625,5224.7001953125,5222.080078125,5224.31982421875,18522098,0.0,0.0
2024-05-14 12:10:00,5224.35986328125,5224.830078125,5223.02001953125,5223.41015625,15104339,0.0,0.0
2024-05-14 12:15:00,5223.52001953125,5223.75,5222.68017578125,5222.93017578125,15756496,0.0,0.0
2024-05-14 12:20:00,5222.9501953125,5223.259765625,5220.5498046875,5221.0400390625,15515888,0.0,0.0
2024-05-14 12:25:00,5221.0,5221.7998046875,5220.56982421875,5221.509765625,13479407,0.0,0.0
2024-05-14 12:30:00,5221.490234375,5221.740234375,5220.2998046875,5221.240234375,13616378,0.0,0.0
2024-05-14 12:35:00,5221.27978515625,5222.10986328125,5219.83984375,5220.240234375,13010106,0.0,0.0
2024-05-14 12:40:00,5220.22021484375,5221.1201171875,5219.419921875,5219.77978515625,13400389,0.0,0.0
2024-05-14 12:45:00,5219.77978515625,5220.68994140625,5219.0498046875,5220.169921875,15140078,0.0,0.0
2024-05-14 12:50:00,5220.169921875,5222.14990234375,5219.85009765625,5220.419921875,13970375,0.0,0.0
2024-05-14 12:55:00,5220.47998046875,5221.669921875,5220.39013671875,5221.60009765625,12490762,0.0,0.0
2024-05-14 13:00:00,5221.58984375,5222.330078125,5219.2001953125,5220.41015625,13938594,0.0,0.0
2024-05-14 13:05:00,5220.39013671875,5220.52001953125,5218.330078125,5219.08984375,12475561,0.0,0.0
2024-05-14 13:10:00,5219.1201171875,5220.27978515625,5218.919921875,5218.9599609375,12806168,0.0,0.0
2024-05-14 13:15:00,5218.9501953125,5219.97998046875,5217.97998046875,5219.93994140625,12635151,0.0,0.0
2024-05-14 13:20:00,5219.91015625,5221.6298828125,5218.740234375,5221.27001953125,9940935,0.0,0.0
2024-05-14 13:25:00,5221.259765625,5223.02978515625,5220.7001953125,5222.60986328125,13807588,0.0,0.0
2024-05-14 13:30:00,5222.66015625,5223.52978515625,5222.02978515625,5222.27978515625,13195791,0.0,0.0
2024-05-14 13:35:00,5222.33984375,5223.93994140625,5222.31005859375,5223.1298828125,12959029,0.0,0.0
2024-05-14 13:40:00,5223.06982421875,5226.85986328125,5223.06982421875,5226.47998046875,14102068,0.0,0.0
2024-05-14 13:45:00,5226.60986328125,5226.60986328125,5224.6298828125,5224.6298828125,12390200,0.0,0.0
2024-05-14 13:50:00,5224.6298828125,5225.0,5223.60009765625,5224.60986328125,14893638,0.0,0.0
2024-05-14 13:55:00,5224.6298828125,5225.41015625,5223.68017578125,5224.81982421875,11799593,0.0,0.0
2024-05-14 14:00:00,5224.81982421875,5227.009765625,5224.4599609375,5226.91015625,17783000,0.0,0.0
